Time Bucket (America/Chicago),Casa 7-Mains_A (kWatts)
01/25/2023 05:30:00,0.0000
01/25/2023 05:45:00,0.0028
01/25/2023 06:00:00,0.0040
01/25/2023 06:15:00,0.0028
01/25/2023 06:30:00,0.0023
01/25/2023 06:45:00,0.0000
01/25/2023 07:00:00,0.0013
01/25/2023 07:15:00,0.0001
01/25/2023 07:30:00,0.0002
01/25/2023 07:45:00,0.0000
01/25/2023 08:00:00,0.0012
01/25/2023 08:15:00,0.0004
01/25/2023 08:30:00,0.0000
01/25/2023 08:45:00,0.0000
01/25/2023 09:00:00,0.0001
01/25/2023 09:15:00,0.0001
01/25/2023 09:30:00,0.0000
01/25/2023 09:45:00,0.0000
01/25/2023 10:00:00,0.0001
01/25/2023 10:15:00,0.0000
01/25/2023 10:30:00,0.0000
01/25/2023 10:45:00,0.0000
01/25/2023 11:00:00,0.0001
01/25/2023 11:15:00,0.0006
01/25/2023 11:30:00,0.0000
01/25/2023 11:45:00,0.0024
01/25/2023 12:00:00,0.0001
01/25/2023 12:15:00,0.0000
01/25/2023 12:30:00,0.0000
01/25/2023 12:45:00,0.0001
01/25/2023 13:00:00,0.0003
01/25/2023 13:15:00,0.0013
01/25/2023 13:30:00,0.0032
01/25/2023 13:45:00,0.0023
01/25/2023 14:00:00,0.0011
01/25/2023 14:15:00,0.0001
01/25/2023 14:30:00,0.0000
01/25/2023 14:45:00,0.0000
01/25/2023 15:00:00,0.0003
01/25/2023 15:15:00,0.0002
01/25/2023 15:30:00,0.0002
01/25/2023 15:45:00,0.0106
01/25/2023 16:00:00,0.0444
01/25/2023 16:15:00,0.0274
01/25/2023 16:30:00,0.0159
01/25/2023 16:45:00,0.0206
01/25/2023 17:00:00,0.0157
01/25/2023 17:15:00,0.0002
01/25/2023 17:30:00,0.0002
01/25/2023 17:45:00,0.0001
01/25/2023 18:00:00,0.0000
01/25/2023 18:15:00,0.0001
01/25/2023 18:30:00,0.0000
01/25/2023 18:45:00,0.0000
01/25/2023 19:00:00,0.0001
01/25/2023 19:15:00,0.0000
01/25/2023 19:30:00,0.0000
01/25/2023 19:45:00,0.0000
01/25/2023 20:00:00,0.0346
01/25/2023 20:15:00,0.0384
01/25/2023 20:30:00,0.0399
01/25/2023 20:45:00,0.0381
01/25/2023 21:00:00,0.0452
01/25/2023 21:15:00,0.0917
01/25/2023 21:30:00,0.0286
01/25/2023 21:45:00,0.0283
01/25/2023 22:00:00,0.0224
01/25/2023 22:15:00,0.0239
01/25/2023 22:30:00,0.0299
01/25/2023 22:45:00,0.0282
01/25/2023 23:00:00,0.0312
01/25/2023 23:15:00,0.0338
01/25/2023 23:30:00,0.0270
01/25/2023 23:45:00,0.0161
01/26/2023 00:00:00,0.0000
01/26/2023 00:15:00,0.0000
01/26/2023 00:30:00,0.0000
01/26/2023 00:45:00,0.0000
01/26/2023 01:00:00,0.0000
01/26/2023 01:15:00,0.0000
01/26/2023 01:30:00,0.0000
01/26/2023 01:45:00,0.0000
01/26/2023 02:00:00,0.0000
01/26/2023 02:15:00,0.0008
01/26/2023 02:30:00,0.0000
01/26/2023 02:45:00,0.0009
01/26/2023 03:00:00,0.0009
01/26/2023 03:15:00,0.0000
01/26/2023 03:30:00,0.0000
01/26/2023 03:45:00,0.0000
01/26/2023 04:00:00,0.0028
01/26/2023 04:15:00,0.0053
01/26/2023 04:30:00,0.0001
01/26/2023 04:45:00,0.0001
01/26/2023 05:00:00,0.0000
01/26/2023 05:15:00,0.0000
01/26/2023 05:30:00,0.0000
01/26/2023 05:45:00,0.0000
01/26/2023 06:00:00,0.0071
01/26/2023 06:15:00,0.0098
01/26/2023 06:30:00,0.0100
01/26/2023 06:45:00,0.0192
01/26/2023 07:00:00,0.0217
01/26/2023 07:15:00,0.0233
01/26/2023 07:30:00,0.0266
01/26/2023 07:45:00,0.0161
01/26/2023 08:00:00,0.0166
01/26/2023 08:15:00,0.0185
01/26/2023 08:30:00,0.0188
01/26/2023 08:45:00,0.0025
01/26/2023 09:00:00,0.0001
01/26/2023 09:15:00,0.0000
01/26/2023 09:30:00,0.0000
01/26/2023 09:45:00,0.0000
01/26/2023 10:00:00,0.0001
01/26/2023 10:15:00,0.0000
01/26/2023 10:30:00,0.0000
01/26/2023 10:45:00,0.0000
01/26/2023 11:00:00,0.0002
01/26/2023 11:15:00,0.0006
01/26/2023 11:30:00,0.0006
01/26/2023 11:45:00,0.0000
01/26/2023 12:00:00,0.0000
01/26/2023 12:15:00,0.0002
01/26/2023 12:30:00,0.0001
01/26/2023 12:45:00,0.0000
01/26/2023 13:00:00,0.0000
01/26/2023 13:15:00,0.0000
01/26/2023 13:30:00,0.0000
01/26/2023 13:45:00,0.0001
01/26/2023 14:00:00,0.0000
01/26/2023 14:15:00,0.0000
01/26/2023 14:30:00,0.0000
01/26/2023 14:45:00,0.0000
01/26/2023 15:00:00,0.0007
01/26/2023 15:15:00,0.0000
01/26/2023 15:30:00,0.0000
01/26/2023 15:45:00,0.0000
01/26/2023 16:00:00,0.0003
01/26/2023 16:15:00,0.0024
01/26/2023 16:30:00,0.0032
01/26/2023 16:45:00,0.0000
01/26/2023 17:00:00,0.0000
01/26/2023 17:15:00,0.0000
01/26/2023 17:30:00,0.0000
01/26/2023 17:45:00,0.0000
01/26/2023 18:00:00,0.0000
01/26/2023 18:15:00,0.0003
01/26/2023 18:30:00,0.0001
01/26/2023 18:45:00,0.0000
01/26/2023 19:00:00,0.0000
01/26/2023 19:15:00,0.0002
01/26/2023 19:30:00,0.0001
01/26/2023 19:45:00,0.0047
01/26/2023 20:00:00,0.0041
01/26/2023 20:15:00,0.0011
01/26/2023 20:30:00,0.0002
01/26/2023 20:45:00,0.0002
01/26/2023 21:00:00,0.0128
01/26/2023 21:15:00,0.0250
01/26/2023 21:30:00,0.0287
01/26/2023 21:45:00,0.0282
01/26/2023 22:00:00,0.0337
01/26/2023 22:15:00,0.0319
01/26/2023 22:30:00,0.0337
01/26/2023 22:45:00,0.0278
01/26/2023 23:00:00,0.0241
01/26/2023 23:15:00,0.0187
01/26/2023 23:30:00,0.0027
01/26/2023 23:45:00,0.0000
01/27/2023 00:00:00,0.0000
01/27/2023 00:15:00,0.0001
01/27/2023 00:30:00,0.0000
01/27/2023 00:45:00,0.0000
01/27/2023 01:00:00,0.0000
01/27/2023 01:15:00,0.0001
01/27/2023 01:30:00,0.0000
01/27/2023 01:45:00,0.0000
01/27/2023 02:00:00,0.0000
01/27/2023 02:15:00,0.0000
01/27/2023 02:30:00,0.0001
01/27/2023 02:45:00,0.0000
01/27/2023 03:00:00,0.0000
01/27/2023 03:15:00,0.0000
01/27/2023 03:30:00,0.0001
01/27/2023 03:45:00,0.0001
01/27/2023 04:00:00,0.0000
01/27/2023 04:15:00,0.0000
01/27/2023 04:30:00,0.0000
01/27/2023 04:45:00,0.0001
01/27/2023 05:00:00,0.0000
01/27/2023 05:15:00,0.0000
01/27/2023 05:30:00,0.0011
01/27/2023 05:45:00,0.0000
01/27/2023 06:00:00,0.0001
01/27/2023 06:15:00,0.0148
01/27/2023 06:30:00,0.0333
01/27/2023 06:45:00,0.0117
01/27/2023 07:00:00,0.0025
01/27/2023 07:15:00,0.0000
01/27/2023 07:30:00,0.0000
01/27/2023 07:45:00,0.0000
01/27/2023 08:00:00,0.0001
01/27/2023 08:15:00,0.0000
01/27/2023 08:30:00,0.0009
01/27/2023 08:45:00,0.0000
01/27/2023 09:00:00,0.0002
01/27/2023 09:15:00,0.0001
01/27/2023 09:30:00,0.0000
01/27/2023 09:45:00,0.0000
01/27/2023 10:00:00,0.0000
01/27/2023 10:15:00,0.0002
01/27/2023 10:30:00,0.0001
01/27/2023 10:45:00,0.0003
01/27/2023 11:00:00,0.0001
01/27/2023 11:15:00,0.0002
01/27/2023 11:30:00,0.0005
01/27/2023 11:45:00,0.0000
01/27/2023 12:00:00,0.0001
01/27/2023 12:15:00,0.0267
01/27/2023 12:30:00,0.0472
01/27/2023 12:45:00,0.0464
01/27/2023 13:00:00,0.0480
01/27/2023 13:15:00,0.0511
01/27/2023 13:30:00,0.0552
01/27/2023 13:45:00,0.0515
01/27/2023 14:00:00,0.0575
01/27/2023 14:15:00,0.0570
01/27/2023 14:30:00,0.0258
01/27/2023 14:45:00,0.0000
01/27/2023 15:00:00,0.0000
01/27/2023 15:15:00,0.0063
01/27/2023 15:30:00,0.0011
01/27/2023 15:45:00,0.0002
01/27/2023 16:00:00,0.0000
01/27/2023 16:15:00,0.0000
01/27/2023 16:30:00,0.0000
01/27/2023 16:45:00,0.0001
01/27/2023 17:00:00,0.0001
01/27/2023 17:15:00,0.0000
01/27/2023 17:30:00,0.0000
01/27/2023 17:45:00,0.0000
01/27/2023 18:00:00,0.0001
01/27/2023 18:15:00,0.0074
01/27/2023 18:30:00,0.0028
01/27/2023 18:45:00,0.0035
01/27/2023 19:00:00,0.0017
01/27/2023 19:15:00,0.0001
01/27/2023 19:30:00,0.0025
01/27/2023 19:45:00,0.0033
01/27/2023 20:00:00,0.0130
01/27/2023 20:15:00,0.0169
01/27/2023 20:30:00,0.0347
01/27/2023 20:45:00,0.0340
01/27/2023 21:00:00,0.0325
01/27/2023 21:15:00,0.0579
01/27/2023 21:30:00,0.0467
01/27/2023 21:45:00,0.0266
01/27/2023 22:00:00,0.0299
01/27/2023 22:15:00,0.0373
01/27/2023 22:30:00,0.0461
01/27/2023 22:45:00,0.0252
01/27/2023 23:00:00,0.0206
01/27/2023 23:15:00,0.0150
01/27/2023 23:30:00,0.0114
01/27/2023 23:45:00,0.0082
01/28/2023 00:00:00,0.0064
01/28/2023 00:15:00,0.0097
01/28/2023 00:30:00,0.0013
01/28/2023 00:45:00,0.0017
01/28/2023 01:00:00,0.0001
01/28/2023 01:15:00,0.0000
01/28/2023 01:30:00,0.0000
01/28/2023 01:45:00,0.0000
01/28/2023 02:00:00,0.0000
01/28/2023 02:15:00,0.0000
01/28/2023 02:30:00,0.0001
01/28/2023 02:45:00,0.0002
01/28/2023 03:00:00,0.0000
01/28/2023 03:15:00,0.0000
01/28/2023 03:30:00,0.0000
01/28/2023 03:45:00,0.0000
01/28/2023 04:00:00,0.0000
01/28/2023 04:15:00,0.0000
01/28/2023 04:30:00,0.0000
01/28/2023 04:45:00,0.0000
01/28/2023 05:00:00,0.0000
01/28/2023 05:15:00,0.0000
01/28/2023 05:30:00,0.0000
01/28/2023 05:45:00,0.0009
01/28/2023 06:00:00,0.0012
01/28/2023 06:15:00,0.0001
01/28/2023 06:30:00,0.0000
01/28/2023 06:45:00,0.0000
01/28/2023 07:00:00,0.0014
01/28/2023 07:15:00,0.0021
01/28/2023 07:30:00,0.0009
01/28/2023 07:45:00,0.0005
01/28/2023 08:00:00,0.0005
01/28/2023 08:15:00,0.0013
01/28/2023 08:30:00,0.0114
01/28/2023 08:45:00,0.0230
01/28/2023 09:00:00,0.0138
01/28/2023 09:15:00,0.0000
01/28/2023 09:30:00,0.0001
01/28/2023 09:45:00,0.0004
01/28/2023 10:00:00,0.0003
01/28/2023 10:15:00,0.0002
01/28/2023 10:30:00,0.0001
01/28/2023 10:45:00,0.0000
01/28/2023 11:00:00,0.0000
01/28/2023 11:15:00,0.0001
01/28/2023 11:30:00,0.0000
01/28/2023 11:45:00,0.0000
01/28/2023 12:00:00,0.0026
01/28/2023 12:15:00,0.0001
01/28/2023 12:30:00,0.0001
01/28/2023 12:45:00,0.0000
01/28/2023 13:00:00,0.0000
01/28/2023 13:15:00,0.0000
01/28/2023 13:30:00,0.0004
01/28/2023 13:45:00,0.0000
01/28/2023 14:00:00,0.0057
01/28/2023 14:15:00,0.0101
01/28/2023 14:30:00,0.0138
01/28/2023 14:45:00,0.0004
01/28/2023 15:00:00,0.0028
01/28/2023 15:15:00,0.0000
01/28/2023 15:30:00,0.0002
01/28/2023 15:45:00,0.0002
01/28/2023 16:00:00,0.0018
01/28/2023 16:15:00,0.0001
01/28/2023 16:30:00,0.0003
01/28/2023 16:45:00,0.0002
01/28/2023 17:00:00,0.0020
01/28/2023 17:15:00,0.0007
01/28/2023 17:30:00,0.0001
01/28/2023 17:45:00,0.0001
01/28/2023 18:00:00,0.0000
01/28/2023 18:15:00,0.0192
01/28/2023 18:30:00,0.0240
01/28/2023 18:45:00,0.0303
01/28/2023 19:00:00,0.0370
01/28/2023 19:15:00,0.0385
01/28/2023 19:30:00,0.0375
01/28/2023 19:45:00,0.0361
01/28/2023 20:00:00,0.0636
01/28/2023 20:15:00,0.0391
01/28/2023 20:30:00,0.0387
01/28/2023 20:45:00,0.0583
01/28/2023 21:00:00,0.0218
01/28/2023 21:15:00,0.0112
01/28/2023 21:30:00,0.0108
01/28/2023 21:45:00,0.0151
01/28/2023 22:00:00,0.0171
01/28/2023 22:15:00,0.0166
01/28/2023 22:30:00,0.0117
01/28/2023 22:45:00,0.0111
01/28/2023 23:00:00,0.0186
01/28/2023 23:15:00,0.0224
01/28/2023 23:30:00,0.0182
01/28/2023 23:45:00,0.0190
01/29/2023 00:00:00,0.0169
01/29/2023 00:15:00,0.0132
01/29/2023 00:30:00,0.0113
01/29/2023 00:45:00,0.0124
01/29/2023 01:00:00,0.0093
01/29/2023 01:15:00,0.0054
01/29/2023 01:30:00,0.0009
01/29/2023 01:45:00,0.0014
01/29/2023 02:00:00,0.0052
01/29/2023 02:15:00,0.0052
01/29/2023 02:30:00,0.0026
01/29/2023 02:45:00,0.0005
01/29/2023 03:00:00,0.0043
01/29/2023 03:15:00,0.0015
01/29/2023 03:30:00,0.0000
01/29/2023 03:45:00,0.0000
01/29/2023 04:00:00,0.0000
01/29/2023 04:15:00,0.0000
01/29/2023 04:30:00,0.0021
01/29/2023 04:45:00,0.0020
01/29/2023 05:00:00,0.0000
01/29/2023 05:15:00,0.0000
01/29/2023 05:30:00,0.0000
01/29/2023 05:45:00,0.0000
01/29/2023 06:00:00,0.0110
01/29/2023 06:15:00,0.0416
01/29/2023 06:30:00,0.0291
01/29/2023 06:45:00,0.0000
01/29/2023 07:00:00,0.0000
01/29/2023 07:15:00,0.0000
01/29/2023 07:30:00,0.0000
01/29/2023 07:45:00,0.0000
01/29/2023 08:00:00,0.0000
01/29/2023 08:15:00,0.0000
01/29/2023 08:30:00,0.0001
01/29/2023 08:45:00,0.0000
01/29/2023 09:00:00,0.0000
01/29/2023 09:15:00,0.0005
01/29/2023 09:30:00,0.0001
01/29/2023 09:45:00,0.0000
01/29/2023 10:00:00,0.0000
01/29/2023 10:15:00,0.0014
01/29/2023 10:30:00,0.0000
01/29/2023 10:45:00,0.0002
01/29/2023 11:00:00,0.0017
01/29/2023 11:15:00,0.0006
01/29/2023 11:30:00,0.0000
01/29/2023 11:45:00,0.0000
01/29/2023 12:00:00,0.0000
01/29/2023 12:15:00,0.0000
01/29/2023 12:30:00,0.0002
01/29/2023 12:45:00,0.0001
01/29/2023 13:00:00,0.0000
01/29/2023 13:15:00,0.0007
01/29/2023 13:30:00,0.0002
01/29/2023 13:45:00,0.0002
01/29/2023 14:00:00,0.0001
01/29/2023 14:15:00,0.0012
01/29/2023 14:30:00,0.0015
01/29/2023 14:45:00,0.0005
01/29/2023 15:00:00,0.0004
01/29/2023 15:15:00,0.0004
01/29/2023 15:30:00,0.0002
01/29/2023 15:45:00,0.0007
01/29/2023 16:00:00,0.0002
01/29/2023 16:15:00,0.0001
01/29/2023 16:30:00,0.0000
01/29/2023 16:45:00,0.0000
01/29/2023 17:00:00,0.0000
01/29/2023 17:15:00,0.0001
01/29/2023 17:30:00,0.0004
01/29/2023 17:45:00,0.0001
01/29/2023 18:00:00,0.0000
01/29/2023 18:15:00,0.0030
01/29/2023 18:30:00,0.0079
01/29/2023 18:45:00,0.0161
01/29/2023 19:00:00,0.0274
01/29/2023 19:15:00,0.0174
01/29/2023 19:30:00,0.0160
01/29/2023 19:45:00,0.0164
01/29/2023 20:00:00,0.0167
01/29/2023 20:15:00,0.0208
01/29/2023 20:30:00,0.0385
01/29/2023 20:45:00,0.0507
01/29/2023 21:00:00,0.0424
01/29/2023 21:15:00,0.0490
01/29/2023 21:30:00,0.0388
01/29/2023 21:45:00,0.0284
01/29/2023 22:00:00,0.0304
01/29/2023 22:15:00,0.0329
01/29/2023 22:30:00,0.0664
01/29/2023 22:45:00,0.0825
01/29/2023 23:00:00,0.0314
01/29/2023 23:15:00,0.0184
01/29/2023 23:30:00,0.0152
01/29/2023 23:45:00,0.0143
01/30/2023 00:00:00,0.0029
01/30/2023 00:15:00,0.0003
01/30/2023 00:30:00,0.0007
01/30/2023 00:45:00,0.0052
01/30/2023 01:00:00,0.0005
01/30/2023 01:15:00,0.0016
01/30/2023 01:30:00,0.0048
01/30/2023 01:45:00,0.0031
01/30/2023 02:00:00,0.0004
01/30/2023 02:15:00,0.0006
01/30/2023 02:30:00,0.0014
01/30/2023 02:45:00,0.0014
01/30/2023 03:00:00,0.0001
01/30/2023 03:15:00,0.0000
01/30/2023 03:30:00,0.0000
01/30/2023 03:45:00,0.0000
01/30/2023 04:00:00,0.0006
01/30/2023 04:15:00,0.0002
01/30/2023 04:30:00,0.0001
01/30/2023 04:45:00,0.0000
01/30/2023 05:00:00,0.0000
01/30/2023 05:15:00,0.0003
01/30/2023 05:30:00,0.0000
01/30/2023 05:45:00,0.0040
01/30/2023 06:00:00,0.0112
01/30/2023 06:15:00,0.0119
01/30/2023 06:30:00,0.0047
01/30/2023 06:45:00,0.0005
01/30/2023 07:00:00,0.0001
01/30/2023 07:15:00,0.0002
01/30/2023 07:30:00,0.0020
01/30/2023 07:45:00,0.0192
01/30/2023 08:00:00,0.0173
01/30/2023 08:15:00,0.0174
01/30/2023 08:30:00,0.0192
01/30/2023 08:45:00,0.0181
01/30/2023 09:00:00,0.0255
01/30/2023 09:15:00,0.0187
01/30/2023 09:30:00,0.0189
01/30/2023 09:45:00,0.0169
01/30/2023 10:00:00,0.0172
01/30/2023 10:15:00,0.0192
01/30/2023 10:30:00,0.0191
01/30/2023 10:45:00,0.0165
01/30/2023 11:00:00,0.0183
01/30/2023 11:15:00,0.0188
01/30/2023 11:30:00,0.0170
01/30/2023 11:45:00,0.0173
01/30/2023 12:00:00,0.0190
01/30/2023 12:15:00,0.0171
01/30/2023 12:30:00,0.0163
01/30/2023 12:45:00,0.0000
01/30/2023 13:00:00,0.0000
01/30/2023 13:15:00,0.0000
01/30/2023 13:30:00,0.0001
01/30/2023 13:45:00,0.0001
01/30/2023 14:00:00,0.0001
01/30/2023 14:15:00,0.0000
01/30/2023 14:30:00,0.0332
01/30/2023 14:45:00,0.0502
01/30/2023 15:00:00,0.0135
01/30/2023 15:15:00,0.0000
01/30/2023 15:30:00,0.0063
01/30/2023 15:45:00,0.0103
01/30/2023 16:00:00,0.0529
01/30/2023 16:15:00,0.0519
01/30/2023 16:30:00,0.0510
01/30/2023 16:45:00,0.0522
01/30/2023 17:00:00,0.0531
01/30/2023 17:15:00,0.0516
01/30/2023 17:30:00,0.0506
01/30/2023 17:45:00,0.0138
01/30/2023 18:00:00,0.0061
01/30/2023 18:15:00,0.0012
01/30/2023 18:30:00,0.0002
01/30/2023 18:45:00,0.0002
01/30/2023 19:00:00,0.0002
01/30/2023 19:15:00,0.0002
01/30/2023 19:30:00,0.0175
01/30/2023 19:45:00,0.0453
01/30/2023 20:00:00,0.0470
01/30/2023 20:15:00,0.0389
01/30/2023 20:30:00,0.0211
01/30/2023 20:45:00,0.0264
01/30/2023 21:00:00,0.0181
01/30/2023 21:15:00,0.0260
01/30/2023 21:30:00,0.0439
01/30/2023 21:45:00,0.0784
01/30/2023 22:00:00,0.0835
01/30/2023 22:15:00,0.0812
01/30/2023 22:30:00,0.0812
01/30/2023 22:45:00,0.0834
01/30/2023 23:00:00,0.0770
01/30/2023 23:15:00,0.0715
01/30/2023 23:30:00,0.0610
01/30/2023 23:45:00,0.0611
01/31/2023 00:00:00,0.0584
01/31/2023 00:15:00,0.0594
01/31/2023 00:30:00,0.0328
01/31/2023 00:45:00,0.0044
01/31/2023 01:00:00,0.0004
01/31/2023 01:15:00,0.0002
01/31/2023 01:30:00,0.0000
01/31/2023 01:45:00,0.0000
01/31/2023 02:00:00,0.0000
01/31/2023 02:15:00,0.0000
01/31/2023 02:30:00,0.0000
01/31/2023 02:45:00,0.0000
01/31/2023 03:00:00,0.0000
01/31/2023 03:15:00,0.0000
01/31/2023 03:30:00,0.0000
01/31/2023 03:45:00,0.0004
01/31/2023 04:00:00,0.0004
01/31/2023 04:15:00,0.0000
01/31/2023 04:30:00,0.0001
01/31/2023 04:45:00,0.0005
01/31/2023 05:00:00,0.0017
01/31/2023 05:15:00,0.0008
01/31/2023 05:30:00,0.0001
01/31/2023 05:45:00,0.0003
01/31/2023 06:00:00,0.0073
01/31/2023 06:15:00,0.0092
01/31/2023 06:30:00,0.0062
01/31/2023 06:45:00,0.0000
01/31/2023 07:00:00,0.0017
01/31/2023 07:15:00,0.0036
01/31/2023 07:30:00,0.0190
01/31/2023 07:45:00,0.0169
01/31/2023 08:00:00,0.0187
01/31/2023 08:15:00,0.0191
01/31/2023 08:30:00,0.0191
01/31/2023 08:45:00,0.0157
01/31/2023 09:00:00,0.0000
01/31/2023 09:15:00,0.0000
01/31/2023 09:30:00,0.0000
01/31/2023 09:45:00,0.0000
01/31/2023 10:00:00,0.0001
01/31/2023 10:15:00,0.0000
01/31/2023 10:30:00,0.0000
01/31/2023 10:45:00,0.0000
01/31/2023 11:00:00,0.0005
01/31/2023 11:15:00,0.0001
01/31/2023 11:30:00,0.0000
01/31/2023 11:45:00,0.0000
01/31/2023 12:00:00,0.0000
01/31/2023 12:15:00,0.0000
01/31/2023 12:30:00,0.0000
01/31/2023 12:45:00,0.0000
01/31/2023 13:00:00,0.0000
01/31/2023 13:15:00,0.0020
01/31/2023 13:30:00,0.0000
01/31/2023 13:45:00,0.0000
01/31/2023 14:00:00,0.0006
01/31/2023 14:15:00,0.0013
01/31/2023 14:30:00,0.0001
01/31/2023 14:45:00,0.0001
01/31/2023 15:00:00,0.0000
01/31/2023 15:15:00,0.0000
01/31/2023 15:30:00,0.0001
01/31/2023 15:45:00,0.0000
01/31/2023 16:00:00,0.0000
01/31/2023 16:15:00,0.0000
01/31/2023 16:30:00,0.0000
01/31/2023 16:45:00,0.0000
01/31/2023 17:00:00,0.0000
01/31/2023 17:15:00,0.0000
01/31/2023 17:30:00,0.0000
01/31/2023 17:45:00,0.0000
01/31/2023 18:00:00,0.0001
01/31/2023 18:15:00,0.0000
01/31/2023 18:30:00,0.0000
01/31/2023 18:45:00,0.0000
01/31/2023 19:00:00,0.0001
01/31/2023 19:15:00,0.0000
01/31/2023 19:30:00,0.0000
01/31/2023 19:45:00,0.0000
01/31/2023 20:00:00,0.0001
01/31/2023 20:15:00,0.0000
01/31/2023 20:30:00,0.0003
01/31/2023 20:45:00,0.0016
01/31/2023 21:00:00,0.0009
01/31/2023 21:15:00,0.0107
01/31/2023 21:30:00,0.0314
01/31/2023 21:45:00,0.0631
01/31/2023 22:00:00,0.0861
01/31/2023 22:15:00,0.0786
01/31/2023 22:30:00,0.0739
01/31/2023 22:45:00,0.0699
01/31/2023 23:00:00,0.0687
01/31/2023 23:15:00,0.0649
01/31/2023 23:30:00,0.0599
01/31/2023 23:45:00,0.0614
02/01/2023 00:00:00,0.0611
